Station,Target Variable,RF_max_depth,RF_n_estimators,RF_max_features,RF_min_samples_split,RF_min_samples_leaf,MAE,MSE,RMSE,R2
AIO,"(37.85416793823242, 15.333335876464844)",30,300,0.5,10,3,0.17989346189350072,0.0749955771107454,0.27385320357948234,0.5703850686992262
AIO,"(37.97916793823242, 15.416667938232422)",30,300,0.5,10,3,0.16610674157370747,0.057793097074162775,0.24040194898162282,0.5349238875621309
AIO,sea_mean,30,300,0.5,10,3,0.17404083836044595,0.06765536643681698,0.26010645212454264,0.5597390704496377
AIO,sea_median,30,300,0.5,10,3,0.17991745201627016,0.07351027319227071,0.2711277801927916,0.5509296974520032
AIO,sea_mode,30,300,0.5,10,3,0.16653479599091042,0.058989264048496776,0.24287705541795582,0.530000133360066
AIO,"(37.895835876464844, 15.333335876464844)",30,300,0.5,2,5,0.18010263020062386,0.07489808239956787,0.27367514026591433,0.543107504300125
AIO,"(37.9375, 15.375)",30,300,0.5,2,5,0.1741475351745109,0.06712099185817955,0.2590771928560666,0.5382545851252225
AIO,"(37.895835876464844, 15.375)",30,300,0.5,2,5,0.17714860458412587,0.07151155493068106,0.2674164447648668,0.5727386335705721
AIO,"(37.85416793823242, 15.333335876464844)",30,300,0.5,2,5,0.17992523517792341,0.07561260028157442,0.2749774541331969,0.5668504286929862
AIO,"(37.97916793823242, 15.416667938232422)",30,300,0.5,2,5,0.16591816387028518,0.05821611323359895,0.24128015507620795,0.5315197662935213
AIO,sea_mean,30,300,0.5,2,5,0.17385093635583962,0.06823351095147366,0.26121544929707674,0.5559768494338828
AIO,sea_median,30,300,0.5,2,5,0.17991997699154844,0.07418652731792598,0.27237203842892166,0.5467984973949305
AIO,sea_mode,30,300,0.5,2,5,0.16637732793796295,0.059434702297855725,0.24379233437057804,0.5264510821696169
AIO,"(37.895835876464844, 15.333335876464844)",30,300,0.5,5,5,0.17992077931023054,0.07390628254525233,0.2718570994939296,0.5491576713558788
AIO,"(37.9375, 15.375)",30,300,0.5,5,5,0.17415543935262362,0.06632355153881013,0.2575335930297446,0.5437404160241923
AIO,"(37.895835876464844, 15.375)",30,300,0.5,5,5,0.17701199553959335,0.0705906575194022,0.2656890240853058,0.5782407358065776
AIO,"(37.85416793823242, 15.333335876464844)",30,300,0.5,5,5,0.1797212187651567,0.07456234486993395,0.2730610643609483,0.5728668555797864
AIO,"(37.97916793823242, 15.416667938232422)",30,300,0.5,5,5,0.1659182620280911,0.05761176165698514,0.2400245022013068,0.5363831409182895
AIO,sea_mean,30,300,0.5,5,5,0.17375850250976327,0.06735953660697856,0.2595371584320414,0.5616641552246204
